0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,57.5,31.1,78.3,27.7,161.27,327.4438739924444
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,57.5,31.1,74.7,28.1,258.4,187.2219369962222
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,57.6,31.1,79.3,27.8,160.26,325.1109684981111
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,57.6,31.1,74.7,28.1,258.05,188.05548424905555
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,57.6,31.1,80.0,27.8,161.49,325.5277421245278
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,57.6,31.1,74.5,28.1,257.75,186.2638710622639
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,57.6,31.1,79.2,27.8,160.6,324.63193553113194
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,57.6,31.1,74.6,28.1,257.58,184.81596776556597
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,57.7,31.1,77.4,27.9,160.36,322.907983882783
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,57.7,31.1,74.7,28.1,257.03,184.4539919413915
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,57.5,31.1,78.0,27.9,158.85,322.7269959706957
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,57.5,31.1,74.8,28.1,256.6,182.86349798534786
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,57.8,31.1,78.6,27.9,158.03,320.93174899267393
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,57.8,31.1,74.7,28.1,256.48,181.96587449633697
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,57.7,31.1,76.7,28.0,157.83,321.48293724816847
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,57.7,31.1,75.3,28.1,256.14,182.24146862408423
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,57.8,31.1,76.2,28.0,157.86,320.62073431204215
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,57.8,31.1,75.0,28.1,255.91,181.31036715602107
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,57.8,31.1,77.4,28.1,157.97,319.15518357801056
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,57.8,31.1,75.0,28.0,255.72,180.07759178900528
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,57.8,31.1,75.6,28.1,157.62,318.03879589450264
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,57.8,31.1,74.8,28.0,255.3,179.01939794725132
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,57.8,31.1,75.0,28.2,155.39,317.00969897362563
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,57.8,31.1,75.3,28.0,254.95,178.00484948681282
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.1,31.1,73.7,28.3,154.51,316.00242474340644
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.1,31.1,75.5,28.0,254.75,178.00121237170322
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.1,31.1,75.2,28.3,152.95,315.5006061858516
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.1,31.1,75.6,28.0,254.58,177.2503030929258
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.1,31.0,75.7,28.4,153.96,315.1251515464629
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.1,31.0,75.1,28.0,254.1,176.06257577323146
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.0,31.1,75.5,28.4,153.22,314.0312878866157
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.0,31.1,75.3,28.0,254.25,175.51564394330785
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.0,31.0,75.1,28.5,153.39,311.2578219716539
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.0,31.0,75.7,28.0,254.0,173.12891098582696
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.2,31.0,73.6,28.5,153.13,309.56445549291345
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.2,31.0,75.2,28.0,253.56,173.28222774645673
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.1,31.1,73.3,28.5,151.82,309.6411138732284
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.1,31.1,75.3,28.0,253.14,172.3205569366142
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.2,31.0,73.3,28.6,152.51,308.66027846830707
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.2,31.0,75.4,28.0,252.81,170.83013923415353
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.2,31.0,72.3,28.6,151.15,306.41506961707677
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.2,31.0,75.4,28.1,252.46,171.20753480853838
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.1,31.0,74.4,28.7,151.46,306.1037674042692
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.1,31.0,75.8,28.1,252.3,168.5518837021346
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.3,31.0,72.5,28.8,151.35,305.2759418510673
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.3,31.0,75.6,28.0,251.89,167.63797092553364
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.6,31.0,71.9,28.8,150.5,304.3189854627668
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.6,31.0,76.6,28.0,251.63,167.1594927313834
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.4,31.0,71.6,28.9,150.18,304.0797463656917
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.4,31.0,76.1,28.0,251.57,167.03987318284584
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.3,31.0,71.8,28.9,149.94,303.01993659142295
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.3,31.0,76.0,28.0,251.04,166.50996829571147
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.4,31.0,72.1,28.9,149.02,302.75498414785574
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.4,31.0,76.2,28.0,250.71,164.87749207392787
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.4,31.0,71.9,29.0,148.19,300.93874603696395
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.4,31.0,76.1,28.0,250.29,163.96937301848197
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.3,31.0,71.0,29.0,148.28,300.484686509241
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.3,31.0,76.1,28.0,250.03,164.7423432546205
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.3,31.0,71.6,29.0,147.52,299.8711716273102
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.3,31.0,76.5,28.0,249.71,162.9355858136551
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.3,31.0,72.1,29.1,145.65,296.9677929068275
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.3,31.0,76.6,28.0,249.48,160.98389645341376
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.3,31.0,70.6,29.1,146.81,296.9919482267069
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.3,31.0,76.0,28.0,249.15,160.99597411335344
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.3,31.0,71.2,29.1,145.95,295.9979870566767
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.3,31.0,76.1,28.0,248.83,160.49899352833836
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.4,31.0,70.5,29.1,146.61,298.7494967641692
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.4,31.0,76.9,28.0,248.59,160.8747483820846
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.4,31.0,71.1,29.1,146.14,300.9373741910423
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.4,31.0,76.8,28.0,248.11,162.96868709552115
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.5,31.0,71.3,29.2,145.0,302.98434354776055
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.5,31.0,76.3,28.0,248.28,162.99217177388027
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.3,31.0,70.8,29.2,142.5,302.99608588694014
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.3,31.0,76.1,28.0,247.63,162.99804294347007
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.5,31.0,70.5,29.2,145.42,302.99902147173503
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.5,31.0,76.2,28.0,247.44,162.99951073586752
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.6,31.0,69.6,29.3,141.05,302.49975536793374
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.6,31.0,76.5,28.0,247.0,162.24987768396687
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.5,31.0,70.3,29.3,141.09,302.1249388419834
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.5,31.0,76.3,28.0,246.52,161.5624694209917
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.5,31.0,69.0,29.3,141.19,301.2812347104958
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.5,31.0,76.6,28.0,246.44,160.6406173552479
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.5,31.0,69.6,29.3,140.87,300.320308677624
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.5,31.0,76.4,27.9,245.9,160.160154338812
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.4,31.0,69.9,29.4,139.9,299.58007716940597
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.4,31.0,77.1,27.9,245.85,158.79003858470298
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.5,31.0,70.8,29.4,142.25,298.8950192923515
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.5,31.0,76.4,27.9,245.19,157.44750964617575
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.6,31.0,69.8,29.4,139.93,297.22375482308786
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.6,31.0,76.7,27.9,244.71,158.11187741154393
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.6,31.0,69.9,29.5,140.06,297.55593870577195
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.6,31.0,76.9,28.0,244.37,158.27796935288598
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.7,31.0,70.0,29.5,140.4,295.138984676443
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.7,31.0,76.5,27.9,243.88,156.0694923382215
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.5,31.0,70.0,29.5,140.65,293.53474616911075
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.5,31.0,76.9,27.9,243.43,152.76737308455537
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.6,31.0,69.5,29.5,139.31,289.8836865422777
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.6,31.0,76.4,27.9,243.28,153.44184327113885
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.7,31.0,68.9,29.5,138.82,290.7209216355694
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.7,31.0,76.6,28.0,242.78,153.3604608177847
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.7,31.0,69.0,29.6,138.9,291.1802304088924
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.7,31.0,76.6,28.0,242.37,153.5901152044462
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.8,31.0,68.7,29.6,138.57,290.2950576022231
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.8,31.0,77.2,27.9,242.19,151.64752880111155
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.7,31.0,68.8,29.6,138.2,288.3237644005558
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.7,31.0,77.2,28.0,241.73,150.1618822002779
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.8,31.0,68.4,29.7,138.32,287.58094110013894
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,58.8,31.0,77.1,27.9,241.19,147.79047055006947
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.0,31.0,68.5,29.7,137.03,286.89523527503474
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.0,31.0,76.9,27.9,241.05,148.94761763751737
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.0,31.0,68.9,29.7,134.33,285.9738088187587
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.0,31.0,77.3,27.9,240.73,147.48690440937935
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.1,31.0,68.5,29.8,137.02,284.2434522046897
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.1,31.0,77.5,27.9,240.31,146.62172610234484
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.2,31.0,68.2,29.8,135.91,283.8108630511724
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.2,31.0,77.5,27.9,239.9,146.4054315255862
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.3,31.0,68.1,29.8,135.72,279.7027157627931
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.3,31.0,77.7,27.9,239.7,143.35135788139655
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.2,31.0,67.8,29.8,135.41,281.1756789406983
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.2,31.0,77.8,27.9,239.29,145.08783947034914
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.1,31.0,68.5,29.9,135.46,280.04391973517454
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.1,31.0,77.8,27.9,238.99,144.52195986758727
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.3,31.0,68.4,29.9,135.38,279.76097993379364
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.3,31.0,77.7,27.9,238.64,144.38048996689682
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.2,31.0,68.5,29.9,135.25,278.6902449834484
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.2,31.0,77.6,27.9,238.48,143.8451224917242
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.3,31.0,68.8,30.0,131.28,277.4225612458621
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.3,31.0,78.6,27.9,237.99,142.71128062293104
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.5,31.0,68.0,30.0,134.64,275.35564031146555
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.5,31.0,78.0,27.9,237.58,140.17782015573277
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.6,31.0,67.8,30.0,132.56,274.0889100778664
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.6,31.0,77.9,27.9,237.52,140.5444550389332
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.6,31.0,68.0,30.0,134.09,273.7722275194666
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.6,31.0,78.3,27.9,236.97,138.3861137597333
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.5,31.0,68.6,30.1,134.01,272.1930568798666
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.5,31.0,78.4,27.9,236.91,138.0965284399333
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.6,31.0,68.0,30.1,133.34,271.54826421996665
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.6,31.0,78.0,28.0,236.38,138.77413210998333
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.7,31.0,67.8,30.1,133.16,271.3870660549917
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.7,31.0,78.3,27.9,236.29,137.19353302749585
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.7,30.9,68.0,30.1,132.99,270.0967665137479
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.7,30.9,78.6,28.0,235.95,136.54838325687396
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.6,31.0,68.0,30.2,133.09,268.774191628437
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.6,31.0,78.3,28.0,235.57,136.8870958142185
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.7,31.0,67.9,30.2,133.69,267.94354790710923
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.7,31.0,78.2,28.0,235.62,134.47177395355462
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.7,31.0,68.5,30.2,131.1,265.7358869767773
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.7,31.0,78.5,28.0,235.33,134.36794348838865
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.9,31.0,67.4,30.2,129.41,265.6839717441943
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,59.9,31.0,78.9,28.0,234.99,133.84198587209715
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,60.0,31.0,67.7,30.2,129.23,265.4209929360486
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,60.0,31.0,78.6,28.0,234.79,134.2104964680243
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,60.0,31.0,67.7,30.3,129.18,263.60524823401215
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,60.0,31.0,78.7,28.0,234.29,132.30262411700608
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,60.1,31.0,67.9,30.3,129.61,262.65131205850304
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,60.1,31.0,78.4,28.0,233.96,132.82565602925152
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,60.0,31.0,67.6,30.3,127.59,262.41282801462575
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,60.0,31.0,78.6,28.0,234.05,132.20641400731287
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,60.3,31.0,67.6,30.3,127.26,262.10320700365645
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,60.3,31.0,79.1,28.0,233.9,131.05160350182823
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,60.2,31.0,67.3,30.3,132.37,261.0258017509141
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,60.2,31.0,79.0,28.0,233.7,130.51290087545706
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,60.2,31.0,67.2,30.3,129.46,260.2564504377285
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,60.2,31.0,79.0,28.0,233.49,130.62822521886426
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,60.5,31.0,67.8,30.4,129.11,256.81411260943213
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,60.5,31.0,78.8,28.0,232.92,128.40705630471606
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,60.4,31.0,67.6,30.4,131.5,254.70352815235805
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,60.4,31.0,78.9,28.0,232.92,127.35176407617902
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,60.4,31.0,67.8,30.4,131.5,253.17588203808953
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,60.4,31.0,78.9,28.0,232.57,126.58794101904476
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,60.5,31.0,67.3,30.4,131.71,253.29397050952238
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,60.5,31.0,79.0,28.0,232.48,126.64698525476119
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,60.5,30.9,67.0,30.4,130.66,252.8234926273806
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,60.5,30.9,79.1,28.1,232.28,126.4117463136903
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,60.4,31.0,67.5,30.4,131.29,251.70587315684514
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,60.4,31.0,79.0,28.1,232.18,125.85293657842257
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,60.7,31.0,68.0,30.5,125.96,249.4264682892113
1,cef4ae98-85a9-43ae-9e2e-1646072c87c1,60.7,31.0,80.1,28.1,231.78,124.71323414460565
0,cef4ae98-85a9-43ae-9e2e-1646072c87c1,60.8,31.0,67.5,30.5,131.11,249.8566170723028
